# Depth	Radius	Density	Pressure	Temperature	c2c_ss	ferropericlase	perovskite	plagioclase	spinel	olivine	wadslyite	ringwoodite	orthopyroxene	clinopyroxene	akimotoite	garnet	postperovskite	kyanite	nephaline	coesite	seiferite	quartz	stishovite	cf	ca-perovskite	cfs	fmaj	Fe
3502.11923	3502.89056	11.82006	199.28512	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	100.00000
3500.80183	3504.20795	11.81735	199.08449	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	100.00000
3499.48512	3505.52467	11.81463	198.88395	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	100.00000
3498.16909	3506.84069	11.81192	198.68352	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	100.00000
3496.85375	3508.15603	11.80920	198.48318	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	100.00000
3495.53910	3509.47069	11.80648	198.28294	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	100.00000
3494.22512	3510.78466	11.80377	198.08279	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	100.00000
3492.91183	3512.09795	11.80105	197.88275	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	100.00000
3491.59921	3513.41057	11.79833	197.68280	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	100.00000
3490.28728	3514.72251	11.79562	197.48294	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	100.00000
3488.97602	3516.03377	11.79290	197.28319	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	100.00000
3487.66543	3517.34435	11.79018	197.08353	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	100.00000
3486.35552	3518.65426	11.78746	196.88396	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	100.00000
3485.04629	3519.96350	11.78474	196.68450	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
3477.24408	3527.76571	5.93177	196.68450	2791.80443	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3469.47074	3535.53904	5.92758	196.09332	2789.28306	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3461.72601	3543.28377	5.92341	195.50544	2786.76902	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3454.00961	3551.00017	5.91928	194.92082	2784.26232	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3446.32130	3558.68848	5.91519	194.33943	2781.76297	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3438.66081	3566.34897	5.91112	193.76121	2779.27096	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3431.02788	3573.98190	5.90708	193.18615	2776.78630	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3423.42225	3581.58753	5.90305	192.61419	2774.30898	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3415.84366	3589.16612	5.89905	192.04531	2771.83900	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3408.29186	3596.71793	5.89508	191.47946	2769.37636	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3400.76660	3604.24319	5.89112	190.91661	2766.92105	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3393.26763	3611.74216	5.88718	190.35673	2764.47306	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3385.79471	3619.21507	5.88327	189.79978	2762.03238	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3378.34761	3626.66217	5.87938	189.24574	2759.59901	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3370.92609	3634.08369	5.87550	188.69456	2757.17293	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3363.52992	3641.47986	5.87165	188.14621	2754.75414	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3356.15887	3648.85091	5.86782	187.60066	2752.34261	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3348.81272	3656.19706	5.86401	187.05789	2749.93834	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3341.49124	3663.51854	5.86021	186.51785	2747.54131	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3334.19423	3670.81556	5.85644	185.98053	2745.15151	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3326.92145	3678.08833	5.85268	185.44588	2742.76893	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3319.67270	3685.33708	5.84895	184.91389	2740.39353	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3312.44778	3692.56200	5.84523	184.38452	2738.02532	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3305.24647	3699.76331	5.84153	183.85774	2735.66426	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3298.06858	3706.94121	5.83785	183.33352	2733.31035	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3290.91389	3714.09589	5.83419	182.81185	2730.96356	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3283.78222	3721.22756	5.83055	182.29269	2728.62386	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3276.67337	3728.33641	5.82692	181.77601	2726.29126	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3269.58714	3735.42264	5.82331	181.26179	2723.96571	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3262.52335	3742.48643	5.81972	180.75000	2721.64720	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3255.48181	3749.52797	5.81615	180.24062	2719.33571	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3248.46233	3756.54745	5.81259	179.73362	2717.03121	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3241.46473	3763.54506	5.80904	179.22898	2714.73368	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3234.48881	3770.52097	5.80551	178.72668	2712.44310	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3227.53441	3777.47538	5.80199	178.22668	2710.15944	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3220.60134	3784.40844	5.79849	177.72897	2707.88268	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3213.68944	3791.32034	5.79501	177.23352	2705.61279	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3206.79853	3798.21125	5.79154	176.74031	2703.34975	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3199.92845	3805.08133	5.78809	176.24932	2701.09354	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3193.07903	3811.93075	5.78465	175.76052	2698.84413	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3186.25010	3818.75968	5.78123	175.27390	2696.60148	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3179.44151	3825.56827	5.77783	174.78943	2694.36559	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3172.65309	3832.35669	5.77444	174.30710	2692.13642	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3165.88469	3839.12510	5.77106	173.82687	2689.91394	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3159.13614	3845.87364	5.76770	173.34874	2687.69813	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3152.40730	3852.60248	5.76435	172.87267	2685.48897	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3145.69801	3859.31177	5.76102	172.39865	2683.28642	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3139.00813	3866.00166	5.75771	171.92667	2681.09045	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3132.33749	3872.67229	5.75440	171.45670	2678.90105	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3125.68597	3879.32382	5.75112	170.98872	2676.71819	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3119.05340	3885.95638	5.74784	170.52271	2674.54182	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3112.43966	3892.57012	5.74458	170.05866	2672.37194	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3105.84459	3899.16519	5.74134	169.59654	2670.20851	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3099.26806	3905.74172	5.73810	169.13635	2668.05150	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3092.70994	3912.29985	5.73488	168.67806	2665.90089	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3086.17008	3918.83971	5.73168	168.22165	2663.75664	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3079.64837	3925.36141	5.72852	167.76711	2661.61874	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3073.14470	3931.86509	5.72536	167.31442	2659.48716	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3066.65891	3938.35087	5.72222	166.86356	2657.36188	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3060.19089	3944.81889	5.71909	166.41453	2655.24285	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3053.74050	3951.26928	5.71598	165.96730	2653.13007	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3047.30762	3957.70216	5.71288	165.52185	2651.02348	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3040.89212	3964.11767	5.70979	165.07817	2648.92308	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3034.49387	3970.51591	5.70671	164.63625	2646.82882	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3028.11276	3976.89703	5.70364	164.19607	2644.74068	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3021.74865	3983.26113	5.70059	163.75761	2642.65864	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3015.40144	3989.60834	5.69755	163.32086	2640.58266	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3009.07066	3995.93912	5.69422	162.88578	2638.51260	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
3002.75609	4002.25370	5.69079	162.45235	2636.44840	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
2996.45761	4008.55217	5.68738	162.02056	2634.39003	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
2990.17512	4014.83466	5.68399	161.59038	2632.33747	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
2983.90851	4021.10128	5.68061	161.16181	2630.29069	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
2977.65766	4027.35212	5.67724	160.73484	2628.24966	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
2971.42248	4033.58730	5.67388	160.30945	2626.21436	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
2965.20285	4039.80693	5.67053	159.88563	2624.18475	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
2958.99868	4046.01110	5.66720	159.46336	2622.16081	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
2952.80985	4052.19993	5.66388	159.04263	2620.14252	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
2946.63627	4058.37351	5.66057	158.62343	2618.12984	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
2940.47784	4064.53194	5.65728	158.20575	2616.12276	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	10.44177	0.00000	0.00000	0.00000	5.62249	0.00000	0.00000	0.00000
