|6.6.6
1,0_0,2_0,0_0,0_0,0_0,0_MANTLE_1.tab                                                                
           2
T(K)    
   2200.0000000000000     
   456.41025641025641     
          40
P(bar)  
   1250000.0000000000     
   4839743.5897435900     
          40
          23
T(K)           P(bar)         rho,kg/m3      v0,km/s        vp,km/s        vs,km/s        alpha,1/K      cp,J/K/kg      Wus,mo%        Pv,mo%         an,mo%         O,mo%          Wad,mo%        Ring,mo%       Gt_maj,mo%     Ppv,mo%        st,mo%         q,mo%          ca-pv,mo%      cfs,mo%        coe,mo%        ky,mo%         seif,mo%      
  9502.564      0.1092949E+08   9515.542       18.13813       20.20571       7.710984      0.1471255E-05   1249.467       50.00029       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       49.99971       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  9958.974      0.1092949E+08   9509.148       18.12803       20.10124       7.521693      0.1474671E-05   1250.148       50.00029       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       49.99971       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  10415.38      0.1092949E+08   9502.742       18.11792       19.99407       7.323107      0.1478068E-05   1250.805       50.00029       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       49.99971       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  10871.79      0.1092949E+08   9496.327       18.10782       19.88405       7.114188      0.1481453E-05   1251.441       50.00029       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       49.99971       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  11328.21      0.1092949E+08   9489.901       18.09771       19.77097       6.893704      0.1484828E-05   1252.060       50.00029       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       49.99971       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  11784.62      0.1092949E+08   9483.464       18.08760       19.65465       6.660181      0.1488197E-05   1252.664       50.00029       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       49.99971       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  12241.03      0.1092949E+08   9477.018       18.07749       19.53487       6.411827      0.1491564E-05   1253.257       50.00029       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       49.99971       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  12697.44      0.1092949E+08   9470.561       18.06738       19.41138       6.146430      0.1494929E-05   1253.840       50.00029       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       49.99971       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  13153.85      0.1092949E+08   9464.095       18.05727       19.28393       5.861203      0.1498296E-05   1254.414       50.00029       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       49.99971       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  13610.26      0.1092949E+08   9457.618       18.04716       19.15222       5.552547      0.1501665E-05   1254.981       50.00029       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       49.99971       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  14066.67      0.1092949E+08   9451.131       18.03705       19.01594       5.215675      0.1505038E-05   1255.543       50.00029       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       49.99971       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  14523.08      0.1092949E+08   9444.634       18.02694       18.87474       4.843966      0.1508417E-05   1256.100       50.00029       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       49.99971       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  14979.49      0.1092949E+08   9438.127       18.01683       0.000000       0.000000      0.1511802E-05   1256.653       50.00029       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       49.99971       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  15435.90      0.1092949E+08   9431.609       18.00671       0.000000       0.000000      0.1515194E-05   1257.202       50.00029       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       49.99971       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  15892.31      0.1092949E+08   9425.082       17.99660       0.000000       0.000000      0.1518594E-05   1257.749       50.00029       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       49.99971       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  16348.72      0.1092949E+08   9418.544       17.98649       0.000000       0.000000      0.1522003E-05   1258.293       50.00029       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       49.99971       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  16805.13      0.1092949E+08   9411.997       17.97638       0.000000       0.000000      0.1525420E-05   1258.836       50.00029       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       49.99971       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  17261.54      0.1092949E+08   9405.439       17.96626       0.000000       0.000000      0.1528848E-05   1259.377       50.00029       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       49.99971       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  17717.95      0.1092949E+08   9398.871       17.95615       0.000000       0.000000      0.1532285E-05   1259.918       50.00029       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       49.99971       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  18174.36      0.1092949E+08   9392.293       17.94604       0.000000       0.000000      0.1535733E-05   1260.457       50.00029       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       49.99971       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  18630.77      0.1092949E+08   9385.705       17.93593       0.000000       0.000000      0.1539192E-05   1260.996       50.00029       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       49.99971       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  19087.18      0.1092949E+08   9379.106       17.92581       0.000000       0.000000      0.1542663E-05   1261.536       50.00029       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       49.99971       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  19543.59      0.1092949E+08   9372.497       17.91570       0.000000       0.000000      0.1546145E-05   1262.075       50.00029       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       49.99971       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  20000.00      0.1092949E+08   9365.879       17.90559       0.000000       0.000000      0.1549639E-05   1262.614       50.00029       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       49.99971       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  2200.000      0.1576923E+08   10932.85       20.03069       23.08267       9.934075      0.8620039E-06   1197.448       50.00029       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       49.99971       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  2656.410      0.1576923E+08   10928.51       20.02077       22.99186       9.790095      0.8744403E-06   1212.074       50.00029       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       49.99971       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  3112.821      0.1576923E+08   10924.13       20.01075       22.89854       9.640262      0.8824441E-06   1221.001       50.00029       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       49.99971       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  3569.231      0.1576923E+08   10919.72       20.00068       22.80288       9.484624      0.8880831E-06   1226.889       50.00029       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       49.99971       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  4025.641      0.1576923E+08   10915.28       19.99057       22.70494       9.323008      0.8923498E-06   1231.015       50.00029       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       49.99971       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  4482.051      0.1576923E+08   10910.83       19.98044       22.60470       9.155102      0.8957676E-06   1234.049       50.00029       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       49.99971       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  4938.462      0.1576923E+08   10906.36       19.97028       22.50210       8.980494      0.8986330E-06   1236.373       50.00029       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       49.99971       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  5394.872      0.1576923E+08   10901.88       19.96010       22.39705       8.798675      0.9011243E-06   1238.214       50.00029       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       49.99971       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  5851.282      0.1576923E+08   10897.40       19.94991       22.28945       8.609044      0.9033535E-06   1239.716       50.00029       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       49.99971       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  6307.692      0.1576923E+08   10892.90       19.93970       22.17918       8.410898      0.9053942E-06   1240.973       50.00029       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       49.99971       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
